"GeneID","Module"
"ENSG00000131389","blue"
"ENSG00000131401","yellow"
"ENSG00000131408","turquoise"
"ENSG00000131446","turquoise"
"ENSG00000131467","blue"
"ENSG00000131469","turquoise"
"ENSG00000131475","yellow"
"ENSG00000131495","blue"
"ENSG00000131504","blue"
"ENSG00000131507","turquoise"
"ENSG00000131508","turquoise"
"ENSG00000131558","turquoise"
"ENSG00000131626","blue"
"ENSG00000131634","blue"
"ENSG00000131669","turquoise"
"ENSG00000131724","turquoise"
"ENSG00000131732","turquoise"
"ENSG00000131759","turquoise"
"ENSG00000131797","turquoise"
"ENSG00000131871","turquoise"
"ENSG00000131981","red"
"ENSG00000132002","turquoise"
"ENSG00000132005","blue"
"ENSG00000132153","turquoise"
"ENSG00000132155","turquoise"
"ENSG00000132182","turquoise"
"ENSG00000132274","magenta"
"ENSG00000132286","turquoise"
"ENSG00000132294","blue"
"ENSG00000132300","turquoise"
"ENSG00000132305","pink"
"ENSG00000132334","turquoise"
"ENSG00000132341","brown"
"ENSG00000132356","brown"
"ENSG00000132359","turquoise"
"ENSG00000132376","brown"
"ENSG00000132383","yellow"
"ENSG00000132405","turquoise"
"ENSG00000132424","yellow"
"ENSG00000132463","yellow"
"ENSG00000132465","yellow"
"ENSG00000132466","pink"
"ENSG00000132467","brown"
"ENSG00000132471","turquoise"
"ENSG00000132475","blue"
"ENSG00000132485","turquoise"
"ENSG00000132507","brown"
"ENSG00000132510","blue"
"ENSG00000132522","turquoise"
"ENSG00000132530","magenta"
"ENSG00000132549","red"
"ENSG00000132589","turquoise"
"ENSG00000132604","yellow"
"ENSG00000132612","brown"
"ENSG00000132635","turquoise"
"ENSG00000132670","turquoise"
"ENSG00000132792","turquoise"
"ENSG00000132819","blue"
"ENSG00000132824","blue"
"ENSG00000132825","black"
"ENSG00000132842","turquoise"
"ENSG00000132912","blue"
"ENSG00000132963","blue"
"ENSG00000132965","blue"
"ENSG00000133030","turquoise"
"ENSG00000133048","turquoise"
"ENSG00000133059","turquoise"
"ENSG00000133069","turquoise"
"ENSG00000133106","magenta"
"ENSG00000133112","blue"
"ENSG00000133193","red"
"ENSG00000133226","turquoise"
"ENSG00000133246","turquoise"
"ENSG00000133275","turquoise"
"ENSG00000133313","turquoise"
"ENSG00000133318","turquoise"
"ENSG00000133321","turquoise"
"ENSG00000133561","brown"
"ENSG00000133574","turquoise"
"ENSG00000133606","turquoise"
"ENSG00000133639","brown"
"ENSG00000133703","turquoise"
"ENSG00000133706","turquoise"
"ENSG00000133742","turquoise"
"ENSG00000133773","turquoise"
"ENSG00000133789","pink"
"ENSG00000133794","blue"
"ENSG00000133812","turquoise"
"ENSG00000133816","red"
"ENSG00000133835","yellow"
"ENSG00000133858","turquoise"
"ENSG00000133872","turquoise"
"ENSG00000133884","turquoise"
"ENSG00000133943","pink"
"ENSG00000133961","turquoise"
"ENSG00000133997","turquoise"
"ENSG00000134046","turquoise"
"ENSG00000134057","turquoise"
"ENSG00000134072","turquoise"
"ENSG00000134086","red"
"ENSG00000134108","turquoise"
"ENSG00000134152","green"
"ENSG00000134186","turquoise"
"ENSG00000134198","turquoise"
"ENSG00000134215","turquoise"
"ENSG00000134248","turquoise"
"ENSG00000134250","blue"
"ENSG00000134255","turquoise"
"ENSG00000134283","turquoise"
"ENSG00000134287","turquoise"
"ENSG00000134294","brown"
"ENSG00000134313","turquoise"
"ENSG00000134318","green"
"ENSG00000134321","magenta"
"ENSG00000134324","turquoise"
"ENSG00000134352","black"
"ENSG00000134371","turquoise"
"ENSG00000134419","blue"
"ENSG00000134440","turquoise"
"ENSG00000134453","turquoise"
"ENSG00000134516","turquoise"
"ENSG00000134539","blue"
"ENSG00000134644","turquoise"
"ENSG00000134684","yellow"
"ENSG00000134686","yellow"
"ENSG00000134698","turquoise"
"ENSG00000134744","blue"
"ENSG00000134748","turquoise"
"ENSG00000134759","red"
"ENSG00000134779","pink"
"ENSG00000134815","blue"
"ENSG00000134825","turquoise"
"ENSG00000134830","turquoise"
"ENSG00000134851","turquoise"
"ENSG00000134882","green"
"ENSG00000134884","turquoise"
"ENSG00000134905","yellow"
"ENSG00000134954","blue"
"ENSG00000134982","brown"
"ENSG00000134996","brown"
"ENSG00000135002","turquoise"
"ENSG00000135018","turquoise"
"ENSG00000135046","black"
"ENSG00000135049","blue"
"ENSG00000135074","turquoise"
"ENSG00000135083","yellow"
"ENSG00000135090","blue"
"ENSG00000135211","turquoise"
"ENSG00000135218","turquoise"
"ENSG00000135245","turquoise"
"ENSG00000135250","turquoise"
"ENSG00000135269","turquoise"
"ENSG00000135316","blue"
"ENSG00000135317","brown"
"ENSG00000135336","turquoise"
"ENSG00000135341","brown"
"ENSG00000135365","turquoise"
"ENSG00000135378","blue"
"ENSG00000135387","turquoise"
"ENSG00000135390","turquoise"
"ENSG00000135404","yellow"
"ENSG00000135426","blue"
"ENSG00000135457","blue"
"ENSG00000135486","turquoise"
"ENSG00000135503","brown"
"ENSG00000135506","turquoise"
"ENSG00000135535","green"
"ENSG00000135597","turquoise"
"ENSG00000135636","blue"
"ENSG00000135655","turquoise"
"ENSG00000135677","yellow"
"ENSG00000135679","turquoise"
"ENSG00000135686","turquoise"
"ENSG00000135709","green"
"ENSG00000135720","green"
"ENSG00000135723","yellow"
"ENSG00000135766","turquoise"
"ENSG00000135821","pink"
"ENSG00000135829","brown"
"ENSG00000135837","blue"
"ENSG00000135838","brown"
"ENSG00000135842","blue"
"ENSG00000135845","yellow"
"ENSG00000135870","blue"
"ENSG00000135899","turquoise"
"ENSG00000135905","turquoise"
"ENSG00000135924","blue"
"ENSG00000135926","turquoise"
"ENSG00000135930","brown"
"ENSG00000135932","brown"
"ENSG00000135940","turquoise"
"ENSG00000135956","turquoise"
"ENSG00000135968","turquoise"
"ENSG00000135976","red"
"ENSG00000135999","turquoise"
"ENSG00000136003","turquoise"
"ENSG00000136021","yellow"
"ENSG00000136026","turquoise"
"ENSG00000136040","turquoise"
"ENSG00000136045","turquoise"
"ENSG00000136051","turquoise"
"ENSG00000136100","turquoise"
"ENSG00000136104","blue"
"ENSG00000136146","turquoise"
"ENSG00000136147","blue"
"ENSG00000136156","yellow"
"ENSG00000136167","turquoise"
"ENSG00000136213","turquoise"
"ENSG00000136238","yellow"
"ENSG00000136250","turquoise"
"ENSG00000136261","yellow"
"ENSG00000136271","turquoise"
"ENSG00000136279","turquoise"
"ENSG00000136280","turquoise"
"ENSG00000136286","turquoise"
"ENSG00000136305","yellow"
"ENSG00000136381","turquoise"
"ENSG00000136436","yellow"
"ENSG00000136448","turquoise"
"ENSG00000136451","turquoise"
"ENSG00000136485","pink"
"ENSG00000136490","turquoise"
"ENSG00000136504","turquoise"
"ENSG00000136527","turquoise"
"ENSG00000136536","yellow"
"ENSG00000136603","turquoise"
"ENSG00000136628","brown"
"ENSG00000136630","yellow"
"ENSG00000136689","green"
"ENSG00000136709","brown"
"ENSG00000136731","blue"
"ENSG00000136732","pink"
"ENSG00000136758","blue"
"ENSG00000136770","brown"
"ENSG00000136819","red"
"ENSG00000136840","pink"
"ENSG00000136842","blue"
"ENSG00000136861","blue"
"ENSG00000136867","turquoise"
"ENSG00000136869","turquoise"
"ENSG00000136874","turquoise"
"ENSG00000136878","green"
"ENSG00000136888","turquoise"
"ENSG00000136908","turquoise"
"ENSG00000136929","red"
"ENSG00000136932","turquoise"
"ENSG00000136938","turquoise"
"ENSG00000136942","blue"
"ENSG00000137038","green"
"ENSG00000137070","green"
"ENSG00000137073","red"
"ENSG00000137075","turquoise"
"ENSG00000137076","blue"
"ENSG00000137078","turquoise"
"ENSG00000137106","yellow"
"ENSG00000137145","black"
"ENSG00000137154","blue"
"ENSG00000137161","turquoise"
"ENSG00000137177","blue"
"ENSG00000137193","turquoise"
"ENSG00000137198","blue"
"ENSG00000137207","turquoise"
"ENSG00000137210","brown"
"ENSG00000137267","turquoise"
"ENSG00000137309","turquoise"
"ENSG00000137312","brown"
"ENSG00000137331","green"
"ENSG00000137409","turquoise"
"ENSG00000137413","green"
"ENSG00000137414","brown"
"ENSG00000137462","turquoise"
"ENSG00000137478","green"
"ENSG00000137486","blue"
"ENSG00000137497","turquoise"
"ENSG00000137509","turquoise"
"ENSG00000137574","yellow"
"ENSG00000137575","black"
"ENSG00000137628","magenta"
"ENSG00000137642","pink"
"ENSG00000137672","turquoise"
"ENSG00000137770","green"
"ENSG00000137776","turquoise"
"ENSG00000137815","yellow"
"ENSG00000137817","turquoise"
"ENSG00000137818","blue"
"ENSG00000137841","blue"
"ENSG00000137845","black"
"ENSG00000137959","magenta"
"ENSG00000138032","blue"
"ENSG00000138061","brown"
"ENSG00000138071","brown"
"ENSG00000138081","turquoise"
"ENSG00000138085","yellow"
"ENSG00000138107","blue"
"ENSG00000138111","turquoise"
"ENSG00000138138","turquoise"
"ENSG00000138185","turquoise"
"ENSG00000138326","red"
"ENSG00000138378","brown"
"ENSG00000138398","turquoise"
"ENSG00000138430","red"
"ENSG00000138433","turquoise"
"ENSG00000138443","brown"
"ENSG00000138449","turquoise"
"ENSG00000138468","turquoise"
"ENSG00000138496","magenta"
"ENSG00000138592","turquoise"
"ENSG00000138593","blue"
"ENSG00000138594","turquoise"
"ENSG00000138600","turquoise"
"ENSG00000138629","turquoise"
"ENSG00000138646","magenta"
"ENSG00000138663","turquoise"
"ENSG00000138668","blue"
"ENSG00000138674","blue"
"ENSG00000138688","blue"
"ENSG00000138744","turquoise"
"ENSG00000138756","brown"
"ENSG00000138757","turquoise"
"ENSG00000138758","red"
"ENSG00000138767","turquoise"
"ENSG00000138795","turquoise"
"ENSG00000138801","blue"
"ENSG00000138814","turquoise"
"ENSG00000138834","turquoise"
"ENSG00000138835","brown"
"ENSG00000138867","red"
"ENSG00000138964","yellow"
"ENSG00000139083","brown"
"ENSG00000139112","yellow"
"ENSG00000139132","brown"
"ENSG00000139146","blue"
"ENSG00000139178","blue"
"ENSG00000139180","turquoise"
"ENSG00000139187","red"
"ENSG00000139192","green"
"ENSG00000139193","turquoise"
"ENSG00000139218","turquoise"
"ENSG00000139233","green"
"ENSG00000139266","turquoise"
"ENSG00000139278","blue"
"ENSG00000139318","turquoise"
"ENSG00000139370","yellow"
"ENSG00000139428","turquoise"
"ENSG00000139433","blue"
"ENSG00000139436","brown"
"ENSG00000139437","blue"
"ENSG00000139496","turquoise"
"ENSG00000139613","blue"
"ENSG00000139626","turquoise"
"ENSG00000139629","turquoise"
"ENSG00000139631","blue"
"ENSG00000139637","turquoise"
"ENSG00000139641","black"
"ENSG00000139644","turquoise"
"ENSG00000139668","turquoise"
"ENSG00000139679","red"
"ENSG00000139687","turquoise"
"ENSG00000139697","turquoise"
"ENSG00000139718","blue"
"ENSG00000139722","blue"
"ENSG00000139725","black"
"ENSG00000139726","turquoise"
"ENSG00000139746","turquoise"
"ENSG00000139842","pink"
"ENSG00000139946","turquoise"
"ENSG00000139990","turquoise"
"ENSG00000140030","black"
"ENSG00000140044","green"
"ENSG00000140105","turquoise"
"ENSG00000140199","turquoise"
"ENSG00000140259","yellow"
"ENSG00000140264","blue"
"ENSG00000140299","green"
"ENSG00000140319","turquoise"
"ENSG00000140332","blue"
"ENSG00000140350","turquoise"
"ENSG00000140367","turquoise"
"ENSG00000140368","blue"
"ENSG00000140386","brown"
"ENSG00000140396","turquoise"
"ENSG00000140403","red"
"ENSG00000140416","turquoise"
"ENSG00000140443","yellow"
"ENSG00000140455","turquoise"
"ENSG00000140464","magenta"
"ENSG00000140471","turquoise"
"ENSG00000140497","blue"
"ENSG00000140526","turquoise"
"ENSG00000140553","turquoise"
"ENSG00000140563","turquoise"
"ENSG00000140564","turquoise"
"ENSG00000140575","turquoise"
"ENSG00000140577","turquoise"
"ENSG00000140612","brown"
"ENSG00000140632","blue"
"ENSG00000140678","yellow"
"ENSG00000140694","turquoise"
"ENSG00000140749","turquoise"
"ENSG00000140853","blue"
"ENSG00000140931","turquoise"
"ENSG00000140932","brown"
"ENSG00000140941","brown"
"ENSG00000140943","blue"
"ENSG00000140983","turquoise"
"ENSG00000140988","blue"
"ENSG00000140990","turquoise"
"ENSG00000140992","blue"
"ENSG00000141002","turquoise"
"ENSG00000141027","turquoise"
"ENSG00000141084","red"
"ENSG00000141219","green"
"ENSG00000141232","yellow"
"ENSG00000141252","turquoise"
"ENSG00000141258","turquoise"
"ENSG00000141279","brown"
"ENSG00000141293","brown"
"ENSG00000141298","turquoise"
"ENSG00000141337","red"
"ENSG00000141367","turquoise"
"ENSG00000141376","blue"
"ENSG00000141429","brown"
"ENSG00000141456","yellow"
"ENSG00000141469","turquoise"
"ENSG00000141480","turquoise"
"ENSG00000141506","turquoise"
"ENSG00000141522","turquoise"
"ENSG00000141524","turquoise"
"ENSG00000141526","brown"
"ENSG00000141543","turquoise"
"ENSG00000141551","turquoise"
"ENSG00000141552","blue"
"ENSG00000141562","turquoise"
"ENSG00000141574","blue"
"ENSG00000141580","turquoise"
"ENSG00000141582","turquoise"
"ENSG00000141664","magenta"
"ENSG00000141699","blue"
"ENSG00000141741","green"
"ENSG00000141759","black"
"ENSG00000141858","blue"
"ENSG00000141867","brown"
"ENSG00000141873","turquoise"
"ENSG00000141905","turquoise"
"ENSG00000141959","turquoise"
"ENSG00000141968","turquoise"
"ENSG00000141985","turquoise"
"ENSG00000142089","magenta"
"ENSG00000142102","black"
"ENSG00000142166","turquoise"
"ENSG00000142168","black"
"ENSG00000142227","brown"
"ENSG00000142230","yellow"
"ENSG00000142327","yellow"
"ENSG00000142347","turquoise"
"ENSG00000142405","turquoise"
"ENSG00000142453","red"
"ENSG00000142507","green"
"ENSG00000142512","blue"
"ENSG00000142534","blue"
"ENSG00000142541","blue"
"ENSG00000142546","brown"
"ENSG00000142599","brown"
"ENSG00000142634","turquoise"
"ENSG00000142657","blue"
"ENSG00000142669","blue"
"ENSG00000142676","blue"
"ENSG00000142687","blue"
"ENSG00000142765","yellow"
"ENSG00000142864","blue"
"ENSG00000142875","red"
"ENSG00000142937","blue"
"ENSG00000143013","turquoise"
"ENSG00000143033","blue"
"ENSG00000143110","turquoise"
"ENSG00000143119","turquoise"
"ENSG00000143155","turquoise"
"ENSG00000143157","turquoise"
"ENSG00000143158","turquoise"
"ENSG00000143162","turquoise"
"ENSG00000143164","red"
"ENSG00000143183","turquoise"
"ENSG00000143190","brown"
"ENSG00000143222","black"
"ENSG00000143226","turquoise"
"ENSG00000143258","turquoise"
"ENSG00000143315","turquoise"
"ENSG00000143319","turquoise"
"ENSG00000143321","red"
"ENSG00000143337","turquoise"
"ENSG00000143373","yellow"
"ENSG00000143376","turquoise"
"ENSG00000143382","magenta"
"ENSG00000143384","blue"
"ENSG00000143387","brown"
"ENSG00000143409","blue"
"ENSG00000143416","pink"
"ENSG00000143420","turquoise"
"ENSG00000143436","turquoise"
"ENSG00000143442","black"
"ENSG00000143457","brown"
"ENSG00000143458","blue"
"ENSG00000143537","turquoise"
"ENSG00000143543","turquoise"
"ENSG00000143546","turquoise"
"ENSG00000143549","blue"
"ENSG00000143569","green"
"ENSG00000143575","turquoise"
"ENSG00000143612","turquoise"
"ENSG00000143614","blue"
"ENSG00000143621","turquoise"
"ENSG00000143633","turquoise"
"ENSG00000143669","blue"
"ENSG00000143727","pink"
"ENSG00000143740","yellow"
"ENSG00000143761","turquoise"
"ENSG00000143771","turquoise"
"ENSG00000143772","turquoise"
"ENSG00000143774","pink"
"ENSG00000143797","turquoise"
"ENSG00000143799","blue"
"ENSG00000143811","yellow"
"ENSG00000143815","blue"
"ENSG00000143851","yellow"
"ENSG00000143862","turquoise"
"ENSG00000143870","blue"
"ENSG00000143924","turquoise"
"ENSG00000143933","turquoise"
"ENSG00000143947","blue"
"ENSG00000143970","blue"
"ENSG00000144021","turquoise"
"ENSG00000144028","turquoise"
"ENSG00000144029","turquoise"
"ENSG00000144043","blue"
"ENSG00000144118","turquoise"
"ENSG00000144136","blue"
"ENSG00000144218","turquoise"
"ENSG00000144224","turquoise"
"ENSG00000144228","turquoise"
"ENSG00000144283","turquoise"
"ENSG00000144320","turquoise"
"ENSG00000144357","yellow"
"ENSG00000144566","turquoise"
"ENSG00000144567","turquoise"
"ENSG00000144579","turquoise"
"ENSG00000144580","turquoise"
"ENSG00000144674","blue"
"ENSG00000144711","turquoise"
"ENSG00000144713","blue"
"ENSG00000144741","turquoise"
"ENSG00000144746","turquoise"
"ENSG00000144747","green"
"ENSG00000144802","brown"
"ENSG00000144895","turquoise"
"ENSG00000144909","blue"
"ENSG00000145012","turquoise"
"ENSG00000145214","turquoise"
"ENSG00000145216","yellow"
"ENSG00000145220","turquoise"
"ENSG00000145287","turquoise"
"ENSG00000145332","turquoise"
"ENSG00000145335","turquoise"
"ENSG00000145349","blue"
"ENSG00000145354","turquoise"
"ENSG00000145416","black"
"ENSG00000145439","turquoise"
"ENSG00000145494","turquoise"
"ENSG00000145495","turquoise"
"ENSG00000145592","blue"
"ENSG00000145649","turquoise"
"ENSG00000145675","turquoise"
"ENSG00000145703","blue"
"ENSG00000145725","turquoise"
"ENSG00000145734","blue"
"ENSG00000145741","turquoise"
"ENSG00000145779","turquoise"
"ENSG00000145782","turquoise"
"ENSG00000145819","blue"
"ENSG00000145833","blue"
"ENSG00000145860","turquoise"
"ENSG00000145901","brown"
"ENSG00000145907","black"
"ENSG00000145912","black"
"ENSG00000145990","turquoise"
"ENSG00000146007","pink"
"ENSG00000146066","yellow"
"ENSG00000146083","blue"
"ENSG00000146094","blue"
"ENSG00000146112","turquoise"
"ENSG00000146223","blue"
"ENSG00000146247","turquoise"
"ENSG00000146278","turquoise"
"ENSG00000146282","turquoise"
"ENSG00000146285","turquoise"
"ENSG00000146414","blue"
"ENSG00000146433","turquoise"
"ENSG00000146535","turquoise"
"ENSG00000146592","turquoise"
"ENSG00000146731","red"
"ENSG00000146776","turquoise"
"ENSG00000146828","turquoise"
"ENSG00000146830","yellow"
"ENSG00000146833","turquoise"
"ENSG00000146834","turquoise"
"ENSG00000146859","turquoise"
"ENSG00000147010","blue"
"ENSG00000147065","blue"
"ENSG00000147123","brown"
"ENSG00000147133","blue"
"ENSG00000147140","blue"
"ENSG00000147162","turquoise"
"ENSG00000147168","turquoise"
"ENSG00000147202","blue"
"ENSG00000147251","blue"
"ENSG00000147274","turquoise"
"ENSG00000147324","turquoise"
"ENSG00000147403","blue"
"ENSG00000147416","turquoise"
"ENSG00000147421","blue"
"ENSG00000147439","turquoise"
"ENSG00000147443","turquoise"
"ENSG00000147454","red"
"ENSG00000147459","blue"
"ENSG00000147526","blue"
"ENSG00000147533","turquoise"
"ENSG00000147548","yellow"
"ENSG00000147601","turquoise"
"ENSG00000147604","red"
"ENSG00000147649","turquoise"
"ENSG00000147654","turquoise"
"ENSG00000147677","brown"
"ENSG00000147679","turquoise"
"ENSG00000147684","turquoise"
"ENSG00000147894","blue"
"ENSG00000147955","turquoise"
"ENSG00000148019","turquoise"
"ENSG00000148154","turquoise"
"ENSG00000148175","turquoise"
"ENSG00000148180","turquoise"
"ENSG00000148229","turquoise"
"ENSG00000148248","turquoise"
"ENSG00000148288","turquoise"
"ENSG00000148290","green"
"ENSG00000148296","brown"
"ENSG00000148300","blue"
"ENSG00000148303","blue"
"ENSG00000148337","red"
"ENSG00000148341","green"
"ENSG00000148358","turquoise"
"ENSG00000148400","blue"
"ENSG00000148411","brown"
"ENSG00000148484","yellow"
"ENSG00000148516","turquoise"
"ENSG00000148572","brown"
"ENSG00000148634","blue"
"ENSG00000148672","black"
"ENSG00000148690","turquoise"
"ENSG00000148700","blue"
"ENSG00000148719","turquoise"
"ENSG00000148730","turquoise"
"ENSG00000148737","blue"
"ENSG00000148834","black"
"ENSG00000148843","red"
"ENSG00000148908","turquoise"
"ENSG00000149091","turquoise"
"ENSG00000149100","brown"
"ENSG00000149136","blue"
"ENSG00000149177","blue"
"ENSG00000149187","turquoise"
"ENSG00000149212","turquoise"
"ENSG00000149269","turquoise"
"ENSG00000149273","turquoise"
"ENSG00000149308","turquoise"
"ENSG00000149311","turquoise"
"ENSG00000149357","turquoise"
"ENSG00000149532","blue"
"ENSG00000149547","black"
"ENSG00000149600","turquoise"
"ENSG00000149761","turquoise"
"ENSG00000149781","turquoise"
"ENSG00000149798","green"
"ENSG00000149806","blue"
"ENSG00000149823","yellow"
"ENSG00000149925","green"
"ENSG00000149930","turquoise"
"ENSG00000150054","turquoise"
"ENSG00000150093","blue"
"ENSG00000150316","yellow"
"ENSG00000150347","blue"
"ENSG00000150459","yellow"
"ENSG00000150593","turquoise"
"ENSG00000150637","turquoise"
"ENSG00000150681","yellow"
"ENSG00000150753","turquoise"
"ENSG00000150764","black"
"ENSG00000150779","turquoise"
"ENSG00000150867","red"
"ENSG00000150907","turquoise"
"ENSG00000150977","turquoise"
"ENSG00000150991","turquoise"
"ENSG00000151092","brown"
"ENSG00000151135","turquoise"
"ENSG00000151148","turquoise"
"ENSG00000151150","turquoise"
"ENSG00000151292","yellow"
"ENSG00000151327","yellow"
"ENSG00000151414","turquoise"
"ENSG00000151445","turquoise"
"ENSG00000151461","pink"
"ENSG00000151466","black"
"ENSG00000151651","turquoise"
"ENSG00000151702","turquoise"
"ENSG00000151726","turquoise"
"ENSG00000151779","blue"
"ENSG00000151883","turquoise"
"ENSG00000151893","blue"
"ENSG00000151923","yellow"
"ENSG00000151948","turquoise"
"ENSG00000152061","turquoise"
"ENSG00000152082","pink"
"ENSG00000152117","brown"
"ENSG00000152127","turquoise"
"ENSG00000152133","brown"
"ENSG00000152213","turquoise"
"ENSG00000152219","blue"
"ENSG00000152223","brown"
"ENSG00000152234","turquoise"
"ENSG00000152256","turquoise"
"ENSG00000152270","brown"
"ENSG00000152291","blue"
"ENSG00000152332","turquoise"
"ENSG00000152404","turquoise"
"ENSG00000152457","brown"
"ENSG00000152465","brown"
"ENSG00000152484","red"
"ENSG00000152495","red"
"ENSG00000152518","turquoise"
"ENSG00000152520","brown"
"ENSG00000152558","turquoise"
"ENSG00000152601","turquoise"
"ENSG00000152795","turquoise"
"ENSG00000152818","blue"
"ENSG00000153029","yellow"
"ENSG00000153046","red"
"ENSG00000153048","yellow"
"ENSG00000153064","brown"
"ENSG00000153071","turquoise"
"ENSG00000153113","blue"
"ENSG00000153147","brown"
"ENSG00000153179","turquoise"
"ENSG00000153187","blue"
"ENSG00000153201","blue"
"ENSG00000153214","turquoise"
"ENSG00000153250","turquoise"
"ENSG00000153283","turquoise"
"ENSG00000153310","turquoise"
"ENSG00000153317","turquoise"
"ENSG00000153339","turquoise"
"ENSG00000153395","yellow"
"ENSG00000153406","yellow"
"ENSG00000153443","turquoise"
"ENSG00000153551","turquoise"
"ENSG00000153563","pink"
"ENSG00000153574","turquoise"
"ENSG00000153786","blue"
"ENSG00000153814","turquoise"
"ENSG00000153815","blue"
"ENSG00000153827","red"
"ENSG00000153914","blue"
"ENSG00000153922","turquoise"
"ENSG00000153944","green"
"ENSG00000154001","turquoise"
"ENSG00000154122","red"
"ENSG00000154144","turquoise"
"ENSG00000154146","green"
"ENSG00000154265","brown"
"ENSG00000154305","blue"
"ENSG00000154310","turquoise"
"ENSG00000154370","turquoise"
"ENSG00000154451","magenta"
"ENSG00000154473","turquoise"
"ENSG00000154518","yellow"
"ENSG00000154767","turquoise"
"ENSG00000154781","turquoise"
"ENSG00000154803","turquoise"
"ENSG00000154822","turquoise"
"ENSG00000154832","turquoise"
"ENSG00000154845","turquoise"
"ENSG00000154930","yellow"
"ENSG00000155099","turquoise"
"ENSG00000155100","yellow"
"ENSG00000155111","blue"
"ENSG00000155158","turquoise"
"ENSG00000155313","turquoise"
"ENSG00000155366","turquoise"
"ENSG00000155368","red"
"ENSG00000155463","turquoise"
"ENSG00000155465","brown"
"ENSG00000155506","blue"
"ENSG00000155629","yellow"
"ENSG00000155657","blue"
"ENSG00000155744","turquoise"
"ENSG00000155749","turquoise"
"ENSG00000155827","red"
"ENSG00000155849","brown"
"ENSG00000155903","brown"
"ENSG00000155926","yellow"
"ENSG00000155957","turquoise"
"ENSG00000155975","brown"
"ENSG00000156030","turquoise"
"ENSG00000156052","black"
"ENSG00000156136","blue"
"ENSG00000156256","pink"
"ENSG00000156261","turquoise"
"ENSG00000156265","blue"
"ENSG00000156273","turquoise"
"ENSG00000156381","turquoise"
"ENSG00000156467","red"
"ENSG00000156471","turquoise"
"ENSG00000156482","turquoise"
"ENSG00000156508","yellow"
"ENSG00000156515","red"
"ENSG00000156587","magenta"
"ENSG00000156603","black"
"ENSG00000156642","turquoise"
"ENSG00000156675","blue"
"ENSG00000156738","turquoise"
"ENSG00000156860","blue"
"ENSG00000156928","yellow"
"ENSG00000156931","brown"
"ENSG00000156958","blue"
"ENSG00000156973","turquoise"
"ENSG00000157020","yellow"
"ENSG00000157045","turquoise"
"ENSG00000157106","blue"
"ENSG00000157216","turquoise"
"ENSG00000157259","turquoise"
"ENSG00000157350","yellow"
"ENSG00000157379","blue"
"ENSG00000157500","turquoise"
"ENSG00000157514","blue"
"ENSG00000157540","blue"
"ENSG00000157551","turquoise"
"ENSG00000157557","turquoise"
"ENSG00000157600","turquoise"
"ENSG00000157601","magenta"
"ENSG00000157637","blue"
"ENSG00000157734","brown"
"ENSG00000157741","brown"
"ENSG00000157764","blue"
"ENSG00000157800","black"
"ENSG00000157873","turquoise"
"ENSG00000157916","turquoise"
"ENSG00000157933","pink"
"ENSG00000157954","turquoise"
"ENSG00000157978","turquoise"
"ENSG00000158109","black"
"ENSG00000158195","red"
"ENSG00000158201","black"
"ENSG00000158290","turquoise"
"ENSG00000158417","turquoise"
"ENSG00000158435","blue"
"ENSG00000158457","yellow"
"ENSG00000158470","blue"
"ENSG00000158545","turquoise"
"ENSG00000158552","brown"
"ENSG00000158578","turquoise"
"ENSG00000158604","yellow"
"ENSG00000158615","brown"
"ENSG00000158636","green"
"ENSG00000158710","blue"
"ENSG00000158711","turquoise"
"ENSG00000158716","brown"
"ENSG00000158717","turquoise"
"ENSG00000158769","black"
"ENSG00000158805","turquoise"
"ENSG00000158825","turquoise"
"ENSG00000158828","red"
"ENSG00000158850","yellow"
"ENSG00000158856","red"
"ENSG00000158864","turquoise"
"ENSG00000158869","blue"
"ENSG00000158985","turquoise"
"ENSG00000159023","red"
"ENSG00000159069","turquoise"
"ENSG00000159082","blue"
"ENSG00000159110","yellow"
"ENSG00000159128","turquoise"
"ENSG00000159140","blue"
"ENSG00000159199","brown"
"ENSG00000159202","blue"
"ENSG00000159256","turquoise"
"ENSG00000159314","brown"
"ENSG00000159322","blue"
"ENSG00000159335","green"
"ENSG00000159339","green"
"ENSG00000159346","turquoise"
"ENSG00000159348","yellow"
"ENSG00000159352","turquoise"
"ENSG00000159377","yellow"
"ENSG00000159388","turquoise"
"ENSG00000159459","yellow"
"ENSG00000159592","brown"
"ENSG00000159658","turquoise"
"ENSG00000159674","turquoise"
"ENSG00000159692","turquoise"
"ENSG00000159714","turquoise"
"ENSG00000159720","turquoise"
"ENSG00000159840","pink"
"ENSG00000160014","turquoise"
"ENSG00000160049","turquoise"
"ENSG00000160058","turquoise"
"ENSG00000160075","turquoise"
"ENSG00000160131","black"
"ENSG00000160208","yellow"
"ENSG00000160209","brown"
"ENSG00000160213","brown"
"ENSG00000160216","blue"
"ENSG00000160218","brown"
"ENSG00000160219","turquoise"
"ENSG00000160255","pink"
"ENSG00000160294","blue"
"ENSG00000160299","blue"
"ENSG00000160305","blue"
"ENSG00000160310","turquoise"
"ENSG00000160408","turquoise"
"ENSG00000160410","yellow"
"ENSG00000160445","red"
"ENSG00000160551","turquoise"
"ENSG00000160570","turquoise"
"ENSG00000160584","turquoise"
"ENSG00000160588","brown"
"ENSG00000160593","turquoise"
"ENSG00000160613","turquoise"
