"GeneID","Module"
"ENSG00000161970","blue"
"ENSG00000162032","blue"
"ENSG00000162086","blue"
"ENSG00000162144","turquoise"
"ENSG00000162191","turquoise"
"ENSG00000162231","turquoise"
"ENSG00000162241","brown"
"ENSG00000162244","turquoise"
"ENSG00000162366","black"
"ENSG00000162367","red"
"ENSG00000162368","blue"
"ENSG00000162378","blue"
"ENSG00000162384","green"
"ENSG00000162413","magenta"
"ENSG00000162419","turquoise"
"ENSG00000162434","turquoise"
"ENSG00000162511","brown"
"ENSG00000162521","yellow"
"ENSG00000162551","turquoise"
"ENSG00000162599","yellow"
"ENSG00000162604","green"
"ENSG00000162607","blue"
"ENSG00000162613","magenta"
"ENSG00000162614","yellow"
"ENSG00000162645","turquoise"
"ENSG00000162654","brown"
"ENSG00000162702","pink"
"ENSG00000162704","blue"
"ENSG00000162711","blue"
"ENSG00000162722","red"
"ENSG00000162734","brown"
"ENSG00000162747","turquoise"
"ENSG00000162777","blue"
"ENSG00000162783","green"
"ENSG00000162889","blue"
"ENSG00000162894","brown"
"ENSG00000162909","blue"
"ENSG00000162910","blue"
"ENSG00000162923","brown"
"ENSG00000162924","blue"
"ENSG00000162959","blue"
"ENSG00000162976","brown"
"ENSG00000162980","turquoise"
"ENSG00000163029","blue"
"ENSG00000163110","turquoise"
"ENSG00000163125","green"
"ENSG00000163131","turquoise"
"ENSG00000163156","blue"
"ENSG00000163162","yellow"
"ENSG00000163166","turquoise"
"ENSG00000163171","brown"
"ENSG00000163191","black"
"ENSG00000163219","turquoise"
"ENSG00000163220","blue"
"ENSG00000163221","turquoise"
"ENSG00000163257","pink"
"ENSG00000163297","turquoise"
"ENSG00000163320","blue"
"ENSG00000163328","turquoise"
"ENSG00000163344","brown"
"ENSG00000163346","turquoise"
"ENSG00000163349","turquoise"
"ENSG00000163374","red"
"ENSG00000163382","blue"
"ENSG00000163399","brown"
"ENSG00000163412","blue"
"ENSG00000163421","turquoise"
"ENSG00000163428","blue"
"ENSG00000163444","turquoise"
"ENSG00000163464","blue"
"ENSG00000163466","turquoise"
"ENSG00000163468","brown"
"ENSG00000163479","blue"
"ENSG00000163508","blue"
"ENSG00000163510","turquoise"
"ENSG00000163512","turquoise"
"ENSG00000163513","yellow"
"ENSG00000163516","blue"
"ENSG00000163527","turquoise"
"ENSG00000163541","blue"
"ENSG00000163545","yellow"
"ENSG00000163563","turquoise"
"ENSG00000163564","brown"
"ENSG00000163565","greenyellow"
"ENSG00000163590","yellow"
"ENSG00000163597","turquoise"
"ENSG00000163602","yellow"
"ENSG00000163605","blue"
"ENSG00000163625","blue"
"ENSG00000163635","turquoise"
"ENSG00000163636","yellow"
"ENSG00000163644","green"
"ENSG00000163660","yellow"
"ENSG00000163681","magenta"
"ENSG00000163682","blue"
"ENSG00000163683","turquoise"
"ENSG00000163694","green"
"ENSG00000163714","blue"
"ENSG00000163719","blue"
"ENSG00000163728","blue"
"ENSG00000163736","turquoise"
"ENSG00000163737","black"
"ENSG00000163754","yellow"
"ENSG00000163755","blue"
"ENSG00000163785","brown"
"ENSG00000163788","brown"
"ENSG00000163798","turquoise"
"ENSG00000163811","turquoise"
"ENSG00000163812","blue"
"ENSG00000163823","turquoise"
"ENSG00000163840","blue"
"ENSG00000163848","yellow"
"ENSG00000163902","blue"
"ENSG00000163931","turquoise"
"ENSG00000163939","black"
"ENSG00000163945","yellow"
"ENSG00000163946","brown"
"ENSG00000163947","turquoise"
"ENSG00000163956","magenta"
"ENSG00000163960","turquoise"
"ENSG00000163961","pink"
"ENSG00000163964","green"
"ENSG00000163993","blue"
"ENSG00000164031","blue"
"ENSG00000164032","turquoise"
"ENSG00000164040","blue"
"ENSG00000164054","blue"
"ENSG00000164068","green"
"ENSG00000164080","red"
"ENSG00000164088","turquoise"
"ENSG00000164091","pink"
"ENSG00000164096","turquoise"
"ENSG00000164111","pink"
"ENSG00000164151","turquoise"
"ENSG00000164164","brown"
"ENSG00000164169","blue"
"ENSG00000164180","blue"
"ENSG00000164187","blue"
"ENSG00000164190","turquoise"
"ENSG00000164252","pink"
"ENSG00000164300","pink"
"ENSG00000164308","turquoise"
"ENSG00000164323","blue"
"ENSG00000164327","turquoise"
"ENSG00000164331","turquoise"
"ENSG00000164332","yellow"
"ENSG00000164346","turquoise"
"ENSG00000164405","turquoise"
"ENSG00000164463","pink"
"ENSG00000164483","blue"
"ENSG00000164506","turquoise"
"ENSG00000164543","pink"
"ENSG00000164548","pink"
"ENSG00000164574","brown"
"ENSG00000164576","green"
"ENSG00000164587","blue"
"ENSG00000164609","turquoise"
"ENSG00000164615","blue"
"ENSG00000164674","turquoise"
"ENSG00000164691","blue"
"ENSG00000164713","brown"
"ENSG00000164733","red"
"ENSG00000164754","black"
"ENSG00000164821","blue"
"ENSG00000164830","turquoise"
"ENSG00000164896","blue"
"ENSG00000164924","yellow"
"ENSG00000164938","green"
"ENSG00000164941","yellow"
"ENSG00000164944","turquoise"
"ENSG00000164985","blue"
"ENSG00000165006","red"
"ENSG00000165025","turquoise"
"ENSG00000165029","blue"
"ENSG00000165030","blue"
"ENSG00000165071","blue"
"ENSG00000165102","black"
"ENSG00000165119","turquoise"
"ENSG00000165140","yellow"
"ENSG00000165168","turquoise"
"ENSG00000165178","turquoise"
"ENSG00000165209","blue"
"ENSG00000165219","turquoise"
"ENSG00000165280","turquoise"
"ENSG00000165283","blue"
"ENSG00000165288","turquoise"
"ENSG00000165355","pink"
"ENSG00000165406","red"
"ENSG00000165416","pink"
"ENSG00000165434","turquoise"
"ENSG00000165458","turquoise"
"ENSG00000165494","blue"
"ENSG00000165502","black"
"ENSG00000165516","turquoise"
"ENSG00000165525","turquoise"
"ENSG00000165527","blue"
"ENSG00000165632","brown"
"ENSG00000165650","pink"
"ENSG00000165669","yellow"
"ENSG00000165671","turquoise"
"ENSG00000165678","blue"
"ENSG00000165732","pink"
"ENSG00000165733","turquoise"
"ENSG00000165775","yellow"
"ENSG00000165801","turquoise"
"ENSG00000165813","blue"
"ENSG00000165879","blue"
"ENSG00000165916","yellow"
"ENSG00000165929","black"
"ENSG00000165934","magenta"
"ENSG00000165949","blue"
"ENSG00000166012","pink"
"ENSG00000166037","blue"
"ENSG00000166046","red"
"ENSG00000166128","blue"
"ENSG00000166135","turquoise"
"ENSG00000166136","green"
"ENSG00000166164","blue"
"ENSG00000166169","blue"
"ENSG00000166170","greenyellow"
"ENSG00000166200","blue"
"ENSG00000166226","blue"
"ENSG00000166233","brown"
"ENSG00000166266","turquoise"
"ENSG00000166275","yellow"
"ENSG00000166295","turquoise"
"ENSG00000166311","brown"
"ENSG00000166326","blue"
"ENSG00000166333","yellow"
"ENSG00000166337","turquoise"
"ENSG00000166340","turquoise"
"ENSG00000166432","blue"
"ENSG00000166436","black"
"ENSG00000166439","brown"
"ENSG00000166441","blue"
"ENSG00000166479","blue"
"ENSG00000166501","brown"
"ENSG00000166508","blue"
"ENSG00000166523","blue"
"ENSG00000166579","blue"
"ENSG00000166598","black"
"ENSG00000166681","turquoise"
"ENSG00000166710","blue"
"ENSG00000166734","blue"
"ENSG00000166750","blue"
"ENSG00000166783","red"
"ENSG00000166794","magenta"
"ENSG00000166801","green"
"ENSG00000166822","pink"
"ENSG00000166825","turquoise"
"ENSG00000166847","blue"
"ENSG00000166848","pink"
"ENSG00000166888","blue"
"ENSG00000166900","brown"
"ENSG00000166912","blue"
"ENSG00000166913","turquoise"
"ENSG00000166925","purple"
"ENSG00000166927","turquoise"
"ENSG00000166938","brown"
"ENSG00000166946","turquoise"
"ENSG00000166947","red"
"ENSG00000166949","blue"
"ENSG00000166974","blue"
"ENSG00000166986","blue"
"ENSG00000166987","turquoise"
"ENSG00000167004","pink"
"ENSG00000167065","green"
"ENSG00000167094","pink"
"ENSG00000167106","black"
"ENSG00000167110","turquoise"
"ENSG00000167118","green"
"ENSG00000167173","turquoise"
"ENSG00000167208","green"
"ENSG00000167258","turquoise"
"ENSG00000167261","green"
"ENSG00000167283","turquoise"
"ENSG00000167286","blue"
"ENSG00000167302","yellow"
"ENSG00000167323","turquoise"
"ENSG00000167397","blue"
"ENSG00000167460","blue"
"ENSG00000167461","blue"
"ENSG00000167468","yellow"
"ENSG00000167470","turquoise"
"ENSG00000167483","turquoise"
"ENSG00000167491","turquoise"
"ENSG00000167515","green"
"ENSG00000167522","turquoise"
"ENSG00000167526","blue"
"ENSG00000167552","brown"
"ENSG00000167562","blue"
"ENSG00000167613","turquoise"
"ENSG00000167658","green"
"ENSG00000167671","red"
"ENSG00000167703","turquoise"
"ENSG00000167705","yellow"
"ENSG00000167740","blue"
"ENSG00000167768","red"
"ENSG00000167770","pink"
"ENSG00000167797","yellow"
"ENSG00000167815","blue"
"ENSG00000167840","brown"
"ENSG00000167851","brown"
"ENSG00000167895","brown"
"ENSG00000167978","brown"
"ENSG00000167986","turquoise"
"ENSG00000167992","yellow"
"ENSG00000167996","black"
"ENSG00000168002","yellow"
"ENSG00000168010","turquoise"
"ENSG00000168016","turquoise"
"ENSG00000168028","blue"
"ENSG00000168036","magenta"
"ENSG00000168038","blue"
"ENSG00000168040","brown"
"ENSG00000168066","blue"
"ENSG00000168071","turquoise"
"ENSG00000168090","blue"
"ENSG00000168092","brown"
"ENSG00000168101","yellow"
"ENSG00000168118","blue"
"ENSG00000168137","brown"
"ENSG00000168159","red"
"ENSG00000168172","turquoise"
"ENSG00000168214","turquoise"
"ENSG00000168256","yellow"
"ENSG00000168259","turquoise"
"ENSG00000168264","brown"
"ENSG00000168280","brown"
"ENSG00000168297","turquoise"
"ENSG00000168300","turquoise"
"ENSG00000168310","turquoise"
"ENSG00000168329","blue"
"ENSG00000168385","yellow"
"ENSG00000168394","brown"
"ENSG00000168397","purple"
"ENSG00000168404","turquoise"
"ENSG00000168438","blue"
"ENSG00000168439","turquoise"
"ENSG00000168461","black"
"ENSG00000168488","turquoise"
"ENSG00000168495","brown"
"ENSG00000168497","red"
"ENSG00000168522","turquoise"
"ENSG00000168591","turquoise"
"ENSG00000168610","turquoise"
"ENSG00000168685","turquoise"
"ENSG00000168710","blue"
"ENSG00000168724","yellow"
"ENSG00000168769","turquoise"
"ENSG00000168785","red"
"ENSG00000168802","blue"
"ENSG00000168807","brown"
"ENSG00000168813","turquoise"
"ENSG00000168876","turquoise"
"ENSG00000168884","turquoise"
"ENSG00000168887","brown"
"ENSG00000168894","black"
"ENSG00000168899","blue"
"ENSG00000168918","turquoise"
"ENSG00000168958","blue"
"ENSG00000168961","turquoise"
"ENSG00000169020","blue"
"ENSG00000169032","brown"
"ENSG00000169045","blue"
"ENSG00000169057","yellow"
"ENSG00000169062","turquoise"
"ENSG00000169100","turquoise"
"ENSG00000169118","purple"
"ENSG00000169155","turquoise"
"ENSG00000169180","black"
"ENSG00000169189","green"
"ENSG00000169217","yellow"
"ENSG00000169221","blue"
"ENSG00000169223","turquoise"
"ENSG00000169230","black"
"ENSG00000169239","yellow"
"ENSG00000169249","blue"
"ENSG00000169252","green"
"ENSG00000169375","turquoise"
"ENSG00000169385","turquoise"
"ENSG00000169403","brown"
"ENSG00000169413","turquoise"
"ENSG00000169442","blue"
"ENSG00000169499","blue"
"ENSG00000169508","turquoise"
"ENSG00000169554","turquoise"
"ENSG00000169564","brown"
"ENSG00000169567","blue"
"ENSG00000169592","turquoise"
"ENSG00000169609","blue"
"ENSG00000169635","blue"
"ENSG00000169692","blue"
"ENSG00000169710","blue"
"ENSG00000169714","blue"
"ENSG00000169727","blue"
"ENSG00000169756","black"
"ENSG00000169762","blue"
"ENSG00000169813","blue"
"ENSG00000169826","turquoise"
"ENSG00000169871","turquoise"
"ENSG00000169877","red"
"ENSG00000169891","turquoise"
"ENSG00000169895","turquoise"
"ENSG00000169896","brown"
"ENSG00000169905","yellow"
"ENSG00000169925","turquoise"
"ENSG00000169926","black"
"ENSG00000169967","brown"
"ENSG00000169976","turquoise"
"ENSG00000170004","turquoise"
"ENSG00000170006","blue"
"ENSG00000170017","blue"
"ENSG00000170043","turquoise"
"ENSG00000170144","blue"
"ENSG00000170234","turquoise"
"ENSG00000170242","blue"
"ENSG00000170248","brown"
"ENSG00000170271","yellow"
"ENSG00000170275","turquoise"
"ENSG00000170296","turquoise"
"ENSG00000170315","red"
"ENSG00000170348","yellow"
"ENSG00000170430","blue"
"ENSG00000170458","turquoise"
"ENSG00000170515","blue"
"ENSG00000170540","black"
"ENSG00000170542","pink"
"ENSG00000170571","turquoise"
"ENSG00000170581","green"
"ENSG00000170633","turquoise"
"ENSG00000170638","green"
"ENSG00000170759","blue"
"ENSG00000170776","turquoise"
"ENSG00000170832","turquoise"
"ENSG00000170855","blue"
"ENSG00000170871","turquoise"
"ENSG00000170873","yellow"
"ENSG00000170876","turquoise"
"ENSG00000170881","green"
"ENSG00000170889","blue"
"ENSG00000170892","turquoise"
"ENSG00000170906","yellow"
"ENSG00000170909","brown"
"ENSG00000170915","green"
"ENSG00000170921","pink"
"ENSG00000170949","turquoise"
"ENSG00000170956","green"
"ENSG00000170989","yellow"
"ENSG00000171049","yellow"
"ENSG00000171051","turquoise"
"ENSG00000171055","magenta"
"ENSG00000171115","turquoise"
"ENSG00000171130","green"
"ENSG00000171148","blue"
"ENSG00000171159","turquoise"
"ENSG00000171206","turquoise"
"ENSG00000171223","blue"
"ENSG00000171236","turquoise"
"ENSG00000171302","turquoise"
"ENSG00000171310","blue"
"ENSG00000171316","brown"
"ENSG00000171425","turquoise"
"ENSG00000171456","turquoise"
"ENSG00000171467","yellow"
"ENSG00000171475","brown"
"ENSG00000171488","blue"
"ENSG00000171490","green"
"ENSG00000171497","blue"
"ENSG00000171552","red"
"ENSG00000171603","brown"
"ENSG00000171604","brown"
"ENSG00000171608","turquoise"
"ENSG00000171611","black"
"ENSG00000171634","turquoise"
"ENSG00000171681","blue"
"ENSG00000171700","turquoise"
"ENSG00000171777","turquoise"
"ENSG00000171791","pink"
"ENSG00000171840","blue"
"ENSG00000171853","yellow"
"ENSG00000171858","blue"
"ENSG00000171862","turquoise"
"ENSG00000171863","blue"
"ENSG00000171940","magenta"
"ENSG00000171988","turquoise"
"ENSG00000172005","green"
"ENSG00000172053","turquoise"
"ENSG00000172057","green"
"ENSG00000172081","turquoise"
"ENSG00000172086","yellow"
"ENSG00000172116","blue"
"ENSG00000172175","yellow"
"ENSG00000172183","blue"
"ENSG00000172216","turquoise"
"ENSG00000172243","blue"
"ENSG00000172262","magenta"
"ENSG00000172270","yellow"
"ENSG00000172292","brown"
"ENSG00000172322","brown"
"ENSG00000172331","red"
"ENSG00000172349","blue"
"ENSG00000172354","brown"
"ENSG00000172379","green"
"ENSG00000172428","green"
"ENSG00000172466","green"
"ENSG00000172493","greenyellow"
"ENSG00000172500","green"
"ENSG00000172530","turquoise"
"ENSG00000172531","brown"
"ENSG00000172534","brown"
"ENSG00000172543","green"
"ENSG00000172575","yellow"
"ENSG00000172578","turquoise"
"ENSG00000172663","green"
"ENSG00000172667","turquoise"
"ENSG00000172757","blue"
"ENSG00000172765","brown"
"ENSG00000172766","blue"
"ENSG00000172775","blue"
"ENSG00000172794","yellow"
"ENSG00000172795","blue"
"ENSG00000172809","turquoise"
"ENSG00000172869","turquoise"
"ENSG00000172890","brown"
"ENSG00000172922","turquoise"
"ENSG00000172932","blue"
"ENSG00000172936","blue"
"ENSG00000173011","yellow"
"ENSG00000173020","turquoise"
"ENSG00000173039","brown"
"ENSG00000173064","turquoise"
"ENSG00000173065","yellow"
"ENSG00000173113","green"
"ENSG00000173120","turquoise"
"ENSG00000173193","greenyellow"
"ENSG00000173198","blue"
"ENSG00000173208","blue"
"ENSG00000173209","turquoise"
"ENSG00000173230","turquoise"
"ENSG00000173264","blue"
"ENSG00000173272","black"
"ENSG00000173281","yellow"
"ENSG00000173327","turquoise"
"ENSG00000173436","blue"
"ENSG00000173442","brown"
"ENSG00000173473","brown"
"ENSG00000173535","blue"
"ENSG00000173559","brown"
"ENSG00000173575","brown"
"ENSG00000173597","blue"
"ENSG00000173638","brown"
"ENSG00000173660","turquoise"
"ENSG00000173674","blue"
"ENSG00000173681","brown"
"ENSG00000173692","blue"
"ENSG00000173726","yellow"
"ENSG00000173744","blue"
"ENSG00000173757","turquoise"
"ENSG00000173762","turquoise"
"ENSG00000173812","black"
"ENSG00000173821","turquoise"
"ENSG00000173868","red"
"ENSG00000173875","turquoise"
"ENSG00000173889","blue"
"ENSG00000173933","brown"
"ENSG00000173992","blue"
"ENSG00000174021","black"
"ENSG00000174106","turquoise"
"ENSG00000174125","turquoise"
"ENSG00000174130","green"
"ENSG00000174197","turquoise"
"ENSG00000174231","brown"
"ENSG00000174238","pink"
"ENSG00000174243","blue"
"ENSG00000174282","turquoise"
"ENSG00000174442","blue"
"ENSG00000174444","blue"
"ENSG00000174485","turquoise"
"ENSG00000174501","brown"
"ENSG00000174574","yellow"
"ENSG00000174579","turquoise"
"ENSG00000174718","brown"
"ENSG00000174720","turquoise"
"ENSG00000174738","magenta"
"ENSG00000174748","blue"
"ENSG00000174780","turquoise"
"ENSG00000174799","turquoise"
"ENSG00000174886","yellow"
"ENSG00000174891","green"
"ENSG00000174903","blue"
"ENSG00000174917","green"
"ENSG00000174946","turquoise"
"ENSG00000174953","blue"
"ENSG00000175029","blue"
"ENSG00000175061","turquoise"
"ENSG00000175073","pink"
"ENSG00000175106","brown"
"ENSG00000175115","turquoise"
"ENSG00000175155","brown"
"ENSG00000175166","turquoise"
"ENSG00000175203","green"
"ENSG00000175215","turquoise"
"ENSG00000175220","blue"
"ENSG00000175265","blue"
"ENSG00000175274","brown"
"ENSG00000175348","turquoise"
"ENSG00000175354","brown"
"ENSG00000175387","yellow"
"ENSG00000175390","yellow"
"ENSG00000175416","red"
"ENSG00000175455","green"
"ENSG00000175463","green"
"ENSG00000175470","brown"
"ENSG00000175471","blue"
"ENSG00000175489","brown"
"ENSG00000175538","blue"
"ENSG00000175550","greenyellow"
"ENSG00000175567","brown"
"ENSG00000175573","green"
"ENSG00000175582","brown"
"ENSG00000175634","turquoise"
"ENSG00000175662","brown"
"ENSG00000175727","turquoise"
"ENSG00000175756","pink"
"ENSG00000175782","yellow"
"ENSG00000175787","blue"
"ENSG00000175792","turquoise"
"ENSG00000175826","turquoise"
"ENSG00000175857","pink"
"ENSG00000175893","yellow"
"ENSG00000175931","red"
"ENSG00000175938","green"
"ENSG00000176095","blue"
"ENSG00000176101","green"
"ENSG00000176340","black"
"ENSG00000176407","brown"
"ENSG00000176410","yellow"
"ENSG00000176438","brown"
"ENSG00000176463","turquoise"
"ENSG00000176542","yellow"
"ENSG00000176715","turquoise"
"ENSG00000176783","blue"
"ENSG00000176788","turquoise"
"ENSG00000176853","blue"
"ENSG00000176915","turquoise"
"ENSG00000176953","blue"
"ENSG00000176973","green"
"ENSG00000176978","green"
"ENSG00000177000","blue"
"ENSG00000177105","blue"
"ENSG00000177119","blue"
"ENSG00000177156","turquoise"
"ENSG00000177169","brown"
"ENSG00000177189","turquoise"
"ENSG00000177200","turquoise"
"ENSG00000177311","turquoise"
"ENSG00000177370","yellow"
"ENSG00000177409","blue"
"ENSG00000177410","blue"
"ENSG00000177455","purple"
"ENSG00000177463","blue"
"ENSG00000177479","blue"
"ENSG00000177485","turquoise"
"ENSG00000177556","turquoise"
"ENSG00000177565","blue"
"ENSG00000177600","turquoise"
"ENSG00000177663","turquoise"
"ENSG00000177666","red"
"ENSG00000177674","blue"
"ENSG00000177697","turquoise"
"ENSG00000177700","brown"
"ENSG00000177731","brown"
"ENSG00000177733","turquoise"
"ENSG00000177830","turquoise"
"ENSG00000177853","yellow"
"ENSG00000177868","red"
"ENSG00000177879","blue"
"ENSG00000177885","turquoise"
"ENSG00000177954","blue"
"ENSG00000177963","blue"
"ENSG00000177971","blue"
"ENSG00000178057","yellow"
"ENSG00000178177","blue"
"ENSG00000178209","pink"
"ENSG00000178449","blue"
"ENSG00000178567","turquoise"
"ENSG00000178573","blue"
"ENSG00000178691","turquoise"
"ENSG00000178695","turquoise"
"ENSG00000178719","red"
"ENSG00000178741","blue"
"ENSG00000178761","green"
"ENSG00000178789","magenta"
"ENSG00000178802","blue"
"ENSG00000178913","blue"
"ENSG00000178927","turquoise"
"ENSG00000178950","brown"
"ENSG00000178951","turquoise"
"ENSG00000178952","brown"
"ENSG00000178980","blue"
"ENSG00000178982","green"
"ENSG00000178988","blue"
"ENSG00000178996","blue"
"ENSG00000179010","blue"
"ENSG00000179085","blue"
"ENSG00000179134","turquoise"
"ENSG00000179144","blue"
"ENSG00000179218","yellow"
"ENSG00000179262","red"
"ENSG00000179335","turquoise"
"ENSG00000179344","turquoise"
"ENSG00000179348","brown"
"ENSG00000179454","green"
"ENSG00000179456","turquoise"
"ENSG00000179526","black"
"ENSG00000179562","blue"
"ENSG00000179583","turquoise"
"ENSG00000179632","red"
"ENSG00000179743","blue"
"ENSG00000179818","brown"
"ENSG00000179820","turquoise"
"ENSG00000179912","blue"
"ENSG00000179950","yellow"
"ENSG00000180011","turquoise"
"ENSG00000180089","red"
"ENSG00000180096","yellow"
"ENSG00000180104","yellow"
"ENSG00000180304","turquoise"
"ENSG00000180353","turquoise"
"ENSG00000180354","red"
"ENSG00000180357","turquoise"
"ENSG00000180370","turquoise"
"ENSG00000180376","blue"
"ENSG00000180448","brown"
"ENSG00000180530","blue"
"ENSG00000180539","yellow"
"ENSG00000180573","black"
"ENSG00000180628","red"
"ENSG00000180644","turquoise"
"ENSG00000180667","black"
"ENSG00000180822","brown"
"ENSG00000180871","brown"
"ENSG00000180879","black"
"ENSG00000180901","yellow"
"ENSG00000180917","turquoise"
"ENSG00000180964","yellow"
"ENSG00000181090","brown"
"ENSG00000181163","blue"
"ENSG00000181192","blue"
"ENSG00000181222","brown"
"ENSG00000181274","turquoise"
"ENSG00000181381","green"
"ENSG00000181409","blue"
"ENSG00000181444","blue"
"ENSG00000181467","brown"
"ENSG00000181555","pink"
"ENSG00000181631","turquoise"
"ENSG00000181704","turquoise"
"ENSG00000181722","yellow"
"ENSG00000181788","red"
"ENSG00000181817","blue"
"ENSG00000181896","turquoise"
"ENSG00000181929","green"
"ENSG00000182022","turquoise"
"ENSG00000182054","magenta"
"ENSG00000182087","blue"
"ENSG00000182149","green"
"ENSG00000182162","turquoise"
"ENSG00000182173","black"
"ENSG00000182179","turquoise"
"ENSG00000182180","turquoise"
"ENSG00000182183","yellow"
"ENSG00000182208","blue"
"ENSG00000182220","magenta"
"ENSG00000182287","turquoise"
"ENSG00000182307","yellow"
"ENSG00000182378","green"
"ENSG00000182446","green"
"ENSG00000182463","blue"
"ENSG00000182473","blue"
"ENSG00000182511","blue"
"ENSG00000182512","red"
"ENSG00000182541","turquoise"
"ENSG00000182568","blue"
"ENSG00000182578","brown"
"ENSG00000182606","blue"
"ENSG00000182670","turquoise"
"ENSG00000182718","green"
"ENSG00000182774","blue"
"ENSG00000182827","blue"
"ENSG00000182831","red"
"ENSG00000182841","brown"
"ENSG00000182866","yellow"
"ENSG00000182871","blue"
"ENSG00000182872","blue"
"ENSG00000182885","blue"
"ENSG00000182899","blue"
"ENSG00000182919","blue"
"ENSG00000182923","turquoise"
"ENSG00000182944","turquoise"
"ENSG00000182957","blue"
"ENSG00000183011","turquoise"
"ENSG00000183023","green"
"ENSG00000183049","turquoise"
"ENSG00000183172","green"
"ENSG00000183255","blue"
"ENSG00000183283","blue"
"ENSG00000183337","turquoise"
"ENSG00000183354","magenta"
"ENSG00000183386","yellow"
"ENSG00000183431","black"
"ENSG00000183486","turquoise"
"ENSG00000183495","brown"
"ENSG00000183508","red"
"ENSG00000183530","pink"
"ENSG00000183597","red"
"ENSG00000183617","blue"
"ENSG00000183621","blue"
"ENSG00000183648","blue"
"ENSG00000183688","turquoise"
"ENSG00000183718","blue"
"ENSG00000183726","yellow"
"ENSG00000183741","turquoise"
"ENSG00000183808","turquoise"
"ENSG00000183864","turquoise"
"ENSG00000183943","brown"
"ENSG00000184007","brown"
"ENSG00000184009","green"
"ENSG00000184014","turquoise"
"ENSG00000184060","brown"
"ENSG00000184076","turquoise"
"ENSG00000184203","green"
"ENSG00000184207","green"
"ENSG00000184216","yellow"
"ENSG00000184226","turquoise"
"ENSG00000184384","yellow"
"ENSG00000184432","brown"
"ENSG00000184481","red"
"ENSG00000184584","turquoise"
"ENSG00000184588","blue"
"ENSG00000184602","turquoise"
"ENSG00000184640","brown"
"ENSG00000184677","turquoise"
"ENSG00000184678","green"
"ENSG00000184702","turquoise"
"ENSG00000184730","turquoise"
"ENSG00000184787","yellow"
"ENSG00000184792","red"
"ENSG00000184840","blue"
"ENSG00000184863","turquoise"
"ENSG00000184887","green"
"ENSG00000184897","blue"
"ENSG00000184898","blue"
"ENSG00000184900","turquoise"
"ENSG00000184922","blue"
"ENSG00000184939","pink"
"ENSG00000184983","green"
"ENSG00000184990","turquoise"
"ENSG00000184992","blue"
"ENSG00000185000","brown"
"ENSG00000185043","turquoise"
"ENSG00000185088","green"
"ENSG00000185112","blue"
"ENSG00000185122","blue"
"ENSG00000185129","blue"
"ENSG00000185163","brown"
"ENSG00000185187","blue"
"ENSG00000185201","black"
"ENSG00000185215","turquoise"
"ENSG00000185236","yellow"
"ENSG00000185262","black"
"ENSG00000185278","blue"
"ENSG00000185359","turquoise"
"ENSG00000185361","blue"
"ENSG00000185404","purple"
"ENSG00000185432","blue"
"ENSG00000185475","blue"
"ENSG00000185477","blue"
"ENSG00000185507","yellow"
"ENSG00000185591","blue"
"ENSG00000185624","turquoise"
"ENSG00000185627","brown"
"ENSG00000185650","turquoise"
"ENSG00000185651","yellow"
"ENSG00000185658","yellow"
"ENSG00000185697","blue"
"ENSG00000185716","blue"
"ENSG00000185722","blue"
"ENSG00000185728","turquoise"
"ENSG00000185745","greenyellow"
"ENSG00000185753","turquoise"
"ENSG00000185787","blue"
"ENSG00000185811","yellow"
"ENSG00000185825","blue"
"ENSG00000185862","turquoise"
"ENSG00000185896","brown"
"ENSG00000185905","brown"
"ENSG00000185920","turquoise"
"ENSG00000185946","red"
"ENSG00000185947","turquoise"
"ENSG00000185950","brown"
"ENSG00000185963","black"
"ENSG00000185989","brown"
"ENSG00000186001","turquoise"
"ENSG00000186010","blue"
"ENSG00000186088","turquoise"
"ENSG00000186166","yellow"
"ENSG00000186174","black"
"ENSG00000186184","yellow"
"ENSG00000186298","green"
"ENSG00000186350","black"
"ENSG00000186395","yellow"
"ENSG00000186432","magenta"
"ENSG00000186468","turquoise"
"ENSG00000186469","blue"
"ENSG00000186470","turquoise"
"ENSG00000186517","turquoise"
"ENSG00000186529","brown"
"ENSG00000186566","green"
"ENSG00000186591","red"
"ENSG00000186635","brown"
"ENSG00000186654","pink"
"ENSG00000186660","blue"
"ENSG00000186687","brown"
"ENSG00000186812","blue"
"ENSG00000186834","turquoise"
"ENSG00000186854","blue"
"ENSG00000187017","turquoise"
"ENSG00000187109","turquoise"
"ENSG00000187116","turquoise"
"ENSG00000187147","blue"
"ENSG00000187239","brown"
"ENSG00000187257","blue"
"ENSG00000187446","yellow"
"ENSG00000187514","brown"
"ENSG00000187531","turquoise"
"ENSG00000187555","turquoise"
"ENSG00000187608","greenyellow"
"ENSG00000187699","green"
"ENSG00000187742","turquoise"
"ENSG00000187764","turquoise"
"ENSG00000187808","green"
"ENSG00000187837","pink"
"ENSG00000187954","green"
"ENSG00000188021","yellow"
"ENSG00000188042","turquoise"
"ENSG00000188177","green"
"ENSG00000188186","turquoise"
"ENSG00000188206","turquoise"
"ENSG00000188229","green"
"ENSG00000188283","pink"
"ENSG00000188313","greenyellow"
"ENSG00000188315","turquoise"
"ENSG00000188322","brown"
"ENSG00000188404","magenta"
"ENSG00000188529","turquoise"
"ENSG00000188536","red"
"ENSG00000188554","yellow"
